listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size,city
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/56315.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/56315/images/302809/gallery_media.jpeg,155 000 DT,S+2 en vente,"Hergla, Cité Nozha",3 pièces,80 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/el-kantaoui/60926.html,https://cdn-media.medialabtc.it/tn/agencies/ssca2/estates/60926/images/342035/gallery_media.jpeg,230 000 DT,Terrain agricole en vente,"El Kantaoui, Rue Enakhil",329 m²,329 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50057.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",210 000 DT,S+3 en vente,"M'Saken, Rue youssef temimi",3 pièces,117 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50055.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",210 000 DT,S+2 en vente,"M'Saken, Rue youssef temimi",2 pièces,167 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/m-saken/50038.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",210 000 DT,S+2 en vente,"M'Saken, Rue youssef temimi",2 pièces,136 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/59400.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",285 000 DT,S+1 en vente,Khezama - Khezema Est,1 pièce,62 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/57484.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",888 000 DT,Terrain habitation ind. en vente,"Khezama, Rue Hedi Ghdess - Khezema Est",450 m²,450 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/44729.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",410 000 DT,S+2 en vente,Khezama - Khezema Est,2 pièces,105 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60813.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",225 000 DT,S+1 en vente,Sousse Centre Ville - Cité Hached - Jawhara,2 pièces,80 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57845.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",350 000 DT,S+3 en vente,Sousse Centre Ville - Cité Hached - Jawhara,4 pièces,143 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/35267.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",365 000 DT,S+2 en vente,Sahloul - Sahloul 1-2,2 pièces,123 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/48690.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",340 000 DT,S+2 en vente,Sahloul - Sahloul 1-2,3 pièces,137 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/60769.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",380 000 DT,S+2 en vente,Sahloul - Sahloul 1-2,2 pièces,167 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60765.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",120 000 DT,Terrain agricole en vente,"Hergla, Rue hergla",467 m²,467 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60764.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/60764/images/340774/gallery_media.jpeg,300 000 DT,Terrain agricole en vente,"Hergla, Rue hergla",1223 m²,1223 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60650.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/60650/images/339873/gallery_media.jpeg,260 000 DT,S+2 en vente,Sousse Centre Ville - Cité Hached - Jawhara,3 pièces,135 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/42003.html,https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/42003/images/186110/gallery_media.jpeg,,Villa individuelle en vente,Hammam Sousse,6 pièces,775 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hammam-sousse/60570.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",900 000 DT,Villa en bande en vente,Hammam Sousse - El Menchia,5 pièces,450 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/56856.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",165 000 DT,S+2 en vente,"Sahloul, Rue louis ficher - Sahloul 1-2",105 m²,105 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/60434.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",960 000 DT,Villa individuelle en vente,Sahloul - Sahloul 1-2,5 pièces,420 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/37463.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,S+2 en vente,"Hergla, Rue corniche Hergla",3 pièces,120 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/52680.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",295 000 DT,S+3 en vente,"Sahloul, Rue  amad - Sahloul 1-2",3 pièces,141 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/40958.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",540 000 DT,Terrain habitation collective en vente,"Sahloul, Rte ceinture SAHLOUL (ss) 4061 - Sahloul 1-2",601 m²,601 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/59252.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",135 000 DT,S+2 en vente,"Sahloul, نهج جلال الدين النقاش - Sahloul 1-2",2 pièces,85 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/kalaa-seghira/60055.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",190 000 DT,Terrain habitation ind. en vente,"Kalâa Seghira, Rue chraki - El Kaala Essagira",368 m²,368 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/57793.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",300 000 DT,S+1 en vente,"Chott Meriam, Résidence Essayadi bloc Dalila 3",1 pièce,65 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hergla/60505.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",895 000 DT,Villa individuelle en vente,"Hergla, Lotissement Afh",4 pièces,269 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/60392.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",300 000 DT,S+3 en vente,"Hammam Sousse, Boulevard Hedi Chaker",3 pièces,150 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/53634.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2 313 000 DT,Terrain habitation ind. en vente,Hammam Sousse - Ghrabi,2313 m²,2313 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/60313.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/60313/images/337421/gallery_media.jpeg,200 000 DT,S+2 en vente,"Hergla, Lotissement AFH Herrgla",2 pièces,85 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/60254.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/60254/images/336885/gallery_media.jpeg,288 800 DT,Terrain habitation collective en vente,"Hergla, Cité Nozha",304 m²,304 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/59402.html,https://cdn-media.medialabtc.it/tn/agencies/ssca1/estates/59402/images/328397/gallery_media.jpeg,408 000 DT,S+2 en vente,Khezama - Khezema Est,2 pièces,90 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/60060.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",90 000 DT,S+2 en vente,Sousse Centre Ville - La Corniche,3 pièces,85 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/48215.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",714 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,397 m²,397 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/47921.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",677 300 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,521 m²,521 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/40648.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",684 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Est,570 m²,570 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/40382.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",550 000 DT,Terrain habitation ind. en vente,Hammam Sousse,500 m²,500 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57880.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",140 000 DT,S+2 en vente,Sousse Centre Ville - La Corniche,70 m²,70 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/59871.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+2 en vente,"Hergla, Lotissement AFH Hergla",2 pièces,117 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/el-kantaoui/59500.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Villa individuelle en vente,"El Kantaoui, Rue albatros",881 m²,881 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sahloul/59587.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 060 000 DT,Villa jumelée en vente,Sahloul - Sahloul 4,480 m²,480 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/58967.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",400 000 DT,Terrain habitation ind. en vente,"Chott Meriam, Lotissement bouker",565 m²,565 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/46990.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",391 000 DT,S+2 en vente,"Hergla, Rue corniche Hergla",3 pièces,109 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/59265.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",439 296 DT,S+2 en vente,"Sousse Centre Ville, Rue du commandant Bejaoui - Cité Hached - Jawhara",3 pièces,133 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/52206.html,https://cdn-media.medialabtc.it/tn/agencies/ssca7/estates/52206/images/270421/gallery_media.jpeg,800 000 DT,Villa jumelée en vente,"M'Saken, Cité ennour m'saken",6 pièces,548 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/49774.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/49774/images/242434/gallery_media.jpeg,154 000 DT,Studio en vente,"Hergla, Rue corniche Hergla",1 pièce,41 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/khezama/57857.html,https://cdn-media.medialabtc.it/tn/agencies/ssca1/estates/57857/images/318673/gallery_media.jpeg,2 200 000 DT,Villa individuelle en vente,"Khezama, - Rue Assouan 06 - Khezema Est",1150 m²,1150 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/57909.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",372 000 DT,Duplex en vente,"Khezama, Rue du Colonel El Hedi El Garnaoui - Khezema Est",140 m²,140 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/56310.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",864 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Est,432 m²,432 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/54957.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",660 000 DT,Terrain habitation ind. en vente,Khezama - Khezema Ouest,550 m²,550 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/58595.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",550 000 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,175 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/57488.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",330 000 DT,Villa individuelle en vente,"Chott Meriam, Awled Ben Zina",246 m²,246 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/58440.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",300 000 DT,Villa en bande en vente,Sousse Centre Ville - La Corniche,240 m²,240 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/58726.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",177 536 DT,S+1 en vente,"Hergla, Lotissement Afh",1 pièce,55 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/m-saken/57798.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,Villa individuelle en vente,"M'Saken, Rue Farhat Hached",690 m²,690 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/hergla/57875.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",185 000 DT,Villa inachevée en vente,"Hergla, Rue Ibn Khaldoun",254 m²,254 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/58240.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",590 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue salah eddin ayoubi - Cité Hached - Jawhara",328 m²,328 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/58000.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",145 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,247 m²,247 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/57444.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",540 000 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,167 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/57830.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/57830/images/312785/gallery_media.jpeg,126 000 DT,Studio en vente,"Hergla, Rue corniche Hergla",30 m²,30 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57222.html,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/57222/images/311694/gallery_media.jpeg,225 000 DT,S+3 en vente,Sousse Centre Ville - La Corniche,4 pièces,124 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57566.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/57566/images/310980/gallery_media.jpeg,408 000 DT,S+2 en vente,"Sousse Centre Ville, Rue du Commandant Bejaoui - Bouhsina",3 pièces,165 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/57521.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",780 000 DT,Terrain agricole en vente,"Chott Meriam, Rue rmila",3873 m²,3873 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/56753.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",230 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,479 m²,479 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/56131.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,Villa en bande en vente,Sousse Centre Ville - La Corniche,158 m²,158 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/48112.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+3 en vente,Hammam Sousse,4 pièces,190 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/54628.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",400 000 DT,S+3 en vente,"Hergla, Rue Madfoun",3 pièces,143 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/chott-meriam/54584.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",230 000 DT,S+3 en vente,"Chott Meriam, Ouled ben zina",4 pièces,79 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/55245.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",320 000 DT,S+2 en vente,"Sousse Centre Ville, Rue du Commandant Bejaoui - Bouhsina",2 pièces,130 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/54747.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",380 500 DT,S+3 en vente,"Sousse Centre Ville, Avenue Mohamed Karoui - Cité Hached - Jawhara",3 pièces,118 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/55932.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",130 000 DT,Terrain agricole en vente,"Chott Meriam, Rmila , Chott Mariem",500 m²,500 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/55626.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,S+4 en vente,Sousse Centre Ville - La Corniche,4 pièces,230 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",544 000 DT,Terrain habitation collective en vente,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",544 m²,544 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",850 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,446 m²,446 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/54370.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/54370/images/283541/gallery_media.jpeg,117 000 DT,Terrain agricole en vente,"Chott Meriam, Rue foukaya",1241 m²,1241 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/52807.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/52807/images/279171/gallery_media.jpeg,1 100 000 DT,Villa individuelle en vente,"Chott Meriam, Rue Rmila",415 m²,415 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/51977.html,https://cdn-media.medialabtc.it/tn/agencies/sscb4/estates/51977/images/260319/gallery_media.jpeg,204 000 DT,Terrain agricole en vente,"Chott Meriam, Rue foukaya",2147 m²,2147 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/51662.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",83 000 DT,Terrain agricole en vente,"Chott Meriam, Rue ouled oune",417 m²,417 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/50861.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",564 000 DT,Terrain agricole en vente,"Chott Meriam, Rue rmila",2254 m²,2254 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/41614.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",337 330 DT,Terrain habitation ind. en vente,"Chott Meriam, Ouled Souguir 3",427 m²,427 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/49608.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,Terrain habitation ind. en vente,"Chott Meriam, Rue merdessi",614 m²,614 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/48957.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",220 000 DT,Villa individuelle en vente,"Chott Meriam, Chott mariem",100 m²,100 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/45057.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",219 000 DT,S+1 en vente,Sahloul - Sahloul 1-2,1 pièce,69 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/el-kantaoui/40775.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,Villa individuelle en vente,"El Kantaoui, Im - Rue El Aghalba(نهج الأغالبة) [1]",1002 m²,1002 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/38848.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",700 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,405 m²,405 m²,Sousse
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/17442.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",165 000 DT,Terrain agricole en vente,Chott Meriam,1200 m²,1200 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/khezama/16004.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",345 000 DT,S+2 en vente,Khezama - Khezema Est,3 pièces,93 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/chott-meriam/12861.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",340 000 DT,Villa individuelle en vente,Chott Meriam,180 m²,180 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-riadh/60974.html,https://cdn-media.medialabtc.it/tn/agencies/ssca4/estates/60974/images/344231/gallery_media.jpeg,98 000 DT,S+3 en vente,"Sousse Riadh, Rue Japan - Cité Riadh",3 pièces,115 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/59417.html,https://cdn-media.medialabtc.it/tn/agencies/ssca4/estates/59417/images/344358/gallery_media.jpeg,670 000 DT,Villa individuelle en vente,"Sousse Riadh, Rue Om Salma El Makhzoumi - Cité Riadh",5 pièces,720 m²,Sousse
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-riadh/58188.html,https://cdn-media.medialabtc.it/tn/agencies/ssca4/estates/58188/images/344041/gallery_media.jpeg,100 000 DT,S+3 en vente,"Sousse Riadh, Rue Japan - Cité Riadh",2 pièces,110 m²,Sousse
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-riadh/60749.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",250 000 DT,Villa individuelle en vente,"Sousse Riadh, Rue du Zambie - Cité Riadh",97 m²,97 m²,Sousse
